in s,C1 in V,C2 in V
1.639810E-01,1.326E-01,6.354E-03
1.639830E-01,1.326E-01,5.113E-03
1.639851E-01,1.716E-01,5.362E-03
1.639871E-01,1.912E-01,6.602E-03
1.639891E-01,1.130E-01,6.602E-03
1.639911E-01,1.521E-01,6.602E-03
1.639931E-01,9.352E-02,5.362E-03
1.639951E-01,1.716E-01,6.106E-03
1.639972E-01,1.716E-01,5.610E-03
1.639992E-01,1.912E-01,6.602E-03
1.640012E-01,1.130E-01,6.106E-03
1.640032E-01,1.326E-01,5.610E-03
1.640052E-01,1.912E-01,5.858E-03
1.640072E-01,1.326E-01,5.362E-03
1.640093E-01,1.326E-01,5.362E-03
1.640113E-01,1.716E-01,6.106E-03
1.640133E-01,1.130E-01,6.354E-03
1.640153E-01,9.352E-02,6.354E-03
1.640173E-01,1.912E-01,6.354E-03
1.640193E-01,1.912E-01,5.362E-03
1.640214E-01,1.521E-01,5.858E-03
1.640234E-01,1.912E-01,5.858E-03
1.640254E-01,2.107E-01,5.610E-03
1.640274E-01,1.716E-01,6.354E-03
1.640294E-01,1.521E-01,5.362E-03
1.640314E-01,1.521E-01,6.354E-03
1.640334E-01,1.912E-01,5.362E-03
1.640355E-01,1.130E-01,5.610E-03
1.640375E-01,1.716E-01,6.106E-03
1.640395E-01,1.521E-01,6.106E-03
1.640415E-01,1.130E-01,5.858E-03
1.640435E-01,1.130E-01,6.106E-03
1.640455E-01,1.716E-01,6.106E-03
1.640476E-01,1.912E-01,6.850E-03
1.640496E-01,1.716E-01,6.106E-03
1.640516E-01,1.912E-01,5.362E-03
1.640536E-01,1.130E-01,5.362E-03
1.640556E-01,1.716E-01,5.113E-03
1.640576E-01,1.521E-01,5.362E-03
1.640597E-01,1.716E-01,5.113E-03
1.640617E-01,1.912E-01,6.106E-03
1.640637E-01,1.326E-01,5.362E-03
1.640657E-01,1.521E-01,5.858E-03
1.640677E-01,1.130E-01,6.106E-03
1.640697E-01,2.302E-01,6.106E-03
1.640718E-01,1.912E-01,6.106E-03
1.640738E-01,1.130E-01,5.362E-03
1.640758E-01,1.521E-01,6.106E-03
1.640778E-01,1.912E-01,5.858E-03
1.640798E-01,1.716E-01,5.362E-03
1.640818E-01,1.326E-01,5.362E-03
1.640838E-01,1.716E-01,6.106E-03
1.640859E-01,1.130E-01,6.106E-03
1.640879E-01,1.521E-01,5.610E-03
1.640899E-01,1.130E-01,5.362E-03
1.640919E-01,1.912E-01,5.858E-03
1.640939E-01,1.326E-01,6.354E-03
1.640959E-01,1.716E-01,5.858E-03
1.640980E-01,1.716E-01,5.610E-03
1.641000E-01,1.326E-01,6.106E-03
1.641020E-01,1.326E-01,6.106E-03
1.641040E-01,1.130E-01,5.362E-03
1.641060E-01,1.521E-01,5.362E-03
1.641080E-01,1.326E-01,6.106E-03
1.641101E-01,1.716E-01,5.610E-03
1.641121E-01,1.716E-01,5.362E-03
1.641141E-01,1.521E-01,5.362E-03
1.641161E-01,1.912E-01,6.106E-03
1.641181E-01,1.326E-01,5.362E-03
1.641201E-01,1.130E-01,5.362E-03
1.641222E-01,1.130E-01,6.354E-03
1.641242E-01,1.326E-01,6.354E-03
1.641262E-01,1.912E-01,5.858E-03
1.641282E-01,1.130E-01,5.362E-03
1.641302E-01,1.912E-01,6.106E-03
1.641322E-01,1.130E-01,5.362E-03
1.641342E-01,1.912E-01,5.362E-03
1.641363E-01,1.521E-01,5.610E-03
1.641383E-01,1.716E-01,5.610E-03
1.641403E-01,2.107E-01,5.858E-03
1.641423E-01,1.912E-01,6.106E-03
1.641443E-01,1.716E-01,6.106E-03
1.641463E-01,1.521E-01,6.106E-03
1.641484E-01,1.716E-01,5.858E-03
1.641504E-01,1.130E-01,5.610E-03
1.641524E-01,7.398E-02,6.106E-03
1.641544E-01,1.912E-01,6.106E-03
1.641564E-01,1.326E-01,6.106E-03
1.641584E-01,1.716E-01,5.362E-03
1.641605E-01,1.130E-01,7.346E-03
1.641625E-01,1.326E-01,6.354E-03
1.641645E-01,1.521E-01,6.106E-03
1.641665E-01,1.716E-01,6.106E-03
1.641685E-01,1.326E-01,6.106E-03
1.641705E-01,1.326E-01,6.106E-03
1.641726E-01,1.521E-01,5.610E-03
1.641746E-01,1.716E-01,6.602E-03
1.641766E-01,1.326E-01,5.362E-03
1.641786E-01,1.912E-01,5.858E-03
1.641806E-01,1.130E-01,5.362E-03
1.641826E-01,1.912E-01,6.106E-03
1.641846E-01,1.521E-01,6.354E-03
1.641867E-01,1.326E-01,6.354E-03
1.641887E-01,1.716E-01,5.362E-03
1.641907E-01,1.521E-01,5.362E-03
1.641927E-01,1.521E-01,6.106E-03
1.641947E-01,1.912E-01,6.106E-03
1.641967E-01,1.521E-01,6.106E-03
1.641988E-01,1.716E-01,5.858E-03
1.642008E-01,1.912E-01,5.362E-03
1.642028E-01,1.130E-01,6.106E-03
1.642048E-01,7.398E-02,6.106E-03
1.642068E-01,1.521E-01,6.106E-03
1.642088E-01,1.912E-01,5.610E-03
1.642109E-01,1.130E-01,6.106E-03
1.642129E-01,1.912E-01,5.610E-03
1.642149E-01,1.521E-01,7.098E-03
1.642169E-01,2.302E-01,6.354E-03
1.642189E-01,1.912E-01,6.106E-03
1.642209E-01,1.326E-01,5.610E-03
1.642230E-01,1.912E-01,6.602E-03
1.642250E-01,1.912E-01,6.354E-03
1.642270E-01,1.326E-01,6.106E-03
1.642290E-01,1.912E-01,6.602E-03
1.642310E-01,1.912E-01,6.354E-03
1.642330E-01,1.130E-01,5.113E-03
1.642350E-01,1.130E-01,6.106E-03
1.642371E-01,1.716E-01,5.610E-03
1.642391E-01,1.326E-01,5.858E-03
1.642411E-01,1.912E-01,6.106E-03
1.642431E-01,1.716E-01,5.858E-03
1.642451E-01,1.130E-01,5.858E-03
1.642471E-01,1.130E-01,5.858E-03
1.642492E-01,1.716E-01,5.858E-03
1.642512E-01,1.326E-01,6.106E-03
1.642532E-01,1.521E-01,6.602E-03
1.642552E-01,1.130E-01,5.362E-03
1.642572E-01,1.130E-01,5.362E-03
1.642592E-01,1.716E-01,6.354E-03
1.642613E-01,1.716E-01,5.610E-03
1.642633E-01,1.716E-01,6.106E-03
1.642653E-01,2.107E-01,5.362E-03
1.642673E-01,1.521E-01,6.106E-03
1.642693E-01,1.326E-01,6.106E-03
1.642713E-01,1.521E-01,6.354E-03
1.642734E-01,1.716E-01,6.106E-03
1.642754E-01,1.716E-01,6.106E-03
1.642774E-01,1.521E-01,6.354E-03
1.642794E-01,1.326E-01,6.354E-03
1.642814E-01,2.107E-01,6.106E-03
1.642834E-01,1.716E-01,6.106E-03
1.642854E-01,1.716E-01,5.610E-03
1.642875E-01,2.107E-01,5.610E-03
1.642895E-01,1.130E-01,6.106E-03
1.642915E-01,1.326E-01,6.354E-03
1.642935E-01,1.716E-01,6.106E-03
1.642955E-01,1.130E-01,6.106E-03
1.642975E-01,1.326E-01,5.362E-03
1.642996E-01,1.716E-01,5.610E-03
1.643016E-01,1.130E-01,5.610E-03
1.643036E-01,1.326E-01,5.858E-03
1.643056E-01,1.521E-01,5.610E-03
1.643076E-01,1.521E-01,6.106E-03
1.643096E-01,1.912E-01,6.106E-03
1.643117E-01,1.130E-01,5.362E-03
1.643137E-01,1.521E-01,5.610E-03
1.643157E-01,1.521E-01,6.850E-03
1.643177E-01,1.326E-01,5.610E-03
1.643197E-01,1.912E-01,6.106E-03
1.643217E-01,1.130E-01,6.106E-03
1.643238E-01,1.716E-01,4.617E-03
1.643258E-01,1.912E-01,6.354E-03
1.643278E-01,1.716E-01,6.106E-03
1.643298E-01,1.716E-01,5.362E-03
1.643318E-01,1.716E-01,6.106E-03
1.643338E-01,1.326E-01,6.850E-03
1.643358E-01,1.130E-01,6.106E-03
1.643379E-01,1.912E-01,6.106E-03
1.643399E-01,1.130E-01,5.362E-03
1.643419E-01,1.716E-01,6.354E-03
1.643439E-01,1.716E-01,5.610E-03
1.643459E-01,1.716E-01,5.610E-03
1.643479E-01,1.912E-01,5.362E-03
1.643500E-01,1.912E-01,5.362E-03
1.643520E-01,1.130E-01,5.362E-03
1.643540E-01,1.716E-01,5.362E-03
1.643560E-01,1.912E-01,6.106E-03
1.643580E-01,1.521E-01,5.858E-03
1.643600E-01,1.130E-01,6.106E-03
1.643621E-01,1.130E-01,5.858E-03
1.643641E-01,1.716E-01,5.610E-03
1.643661E-01,1.130E-01,5.610E-03
1.643681E-01,1.912E-01,5.362E-03
1.643701E-01,1.130E-01,6.602E-03
1.643721E-01,1.521E-01,5.610E-03
1.643742E-01,1.521E-01,5.858E-03
1.643762E-01,1.716E-01,5.858E-03
1.643782E-01,1.326E-01,6.850E-03
1.643802E-01,1.130E-01,6.354E-03
1.643822E-01,1.130E-01,5.858E-03
1.643842E-01,1.326E-01,5.362E-03
1.643862E-01,1.912E-01,6.106E-03
1.643883E-01,1.326E-01,5.610E-03
1.643903E-01,1.130E-01,6.354E-03
1.643923E-01,1.326E-01,5.610E-03
1.643943E-01,1.130E-01,6.106E-03
1.643963E-01,1.521E-01,5.362E-03
1.643983E-01,1.130E-01,5.858E-03
1.644004E-01,1.912E-01,5.858E-03
1.644024E-01,1.326E-01,5.610E-03
1.644044E-01,7.398E-02,5.362E-03
1.644064E-01,1.716E-01,5.610E-03
1.644084E-01,2.107E-01,5.858E-03
1.644104E-01,1.912E-01,5.858E-03
1.644125E-01,1.521E-01,6.354E-03
1.644145E-01,1.716E-01,5.362E-03
1.644165E-01,1.326E-01,5.858E-03
1.644185E-01,2.107E-01,6.354E-03
1.644205E-01,1.521E-01,5.610E-03
1.644225E-01,1.326E-01,6.106E-03
1.644246E-01,1.326E-01,6.354E-03
1.644266E-01,1.716E-01,5.362E-03
1.644286E-01,1.521E-01,6.106E-03
1.644306E-01,1.521E-01,7.098E-03
1.644326E-01,1.521E-01,5.610E-03
1.644346E-01,1.326E-01,5.858E-03
1.644366E-01,1.912E-01,5.362E-03
1.644387E-01,1.716E-01,6.106E-03
1.644407E-01,2.107E-01,6.354E-03
1.644427E-01,1.521E-01,5.610E-03
1.644447E-01,1.521E-01,6.106E-03
1.644467E-01,1.912E-01,6.354E-03
1.644487E-01,1.130E-01,6.106E-03
1.644508E-01,1.326E-01,6.106E-03
1.644528E-01,1.912E-01,5.610E-03
1.644548E-01,1.716E-01,6.354E-03
1.644568E-01,1.912E-01,5.362E-03
1.644588E-01,2.302E-01,5.858E-03
1.644608E-01,7.398E-02,5.858E-03
1.644629E-01,1.130E-01,6.106E-03
1.644649E-01,1.912E-01,6.354E-03
1.644669E-01,1.912E-01,6.106E-03
1.644689E-01,1.716E-01,5.610E-03
1.644709E-01,1.521E-01,5.362E-03
1.644729E-01,1.716E-01,5.610E-03
1.644750E-01,2.107E-01,5.858E-03
1.644770E-01,1.521E-01,6.602E-03
1.644790E-01,1.326E-01,5.610E-03
1.644810E-01,1.521E-01,5.113E-03
1.644830E-01,1.716E-01,5.858E-03
1.644850E-01,1.521E-01,6.106E-03
1.644870E-01,2.107E-01,6.106E-03
1.644891E-01,1.326E-01,6.106E-03
1.644911E-01,1.716E-01,5.362E-03
1.644931E-01,1.326E-01,6.354E-03
1.644951E-01,1.521E-01,6.106E-03
1.644971E-01,1.912E-01,5.858E-03
1.644991E-01,1.716E-01,6.106E-03
1.645012E-01,1.130E-01,5.858E-03
1.645032E-01,1.326E-01,6.106E-03
1.645052E-01,1.521E-01,6.354E-03
1.645072E-01,1.326E-01,6.354E-03
1.645092E-01,1.326E-01,6.106E-03
1.645112E-01,1.326E-01,5.610E-03
1.645133E-01,1.130E-01,5.610E-03
1.645153E-01,1.716E-01,5.858E-03
1.645173E-01,1.912E-01,6.354E-03
1.645193E-01,1.716E-01,6.106E-03
1.645213E-01,1.521E-01,6.106E-03
1.645233E-01,1.326E-01,6.106E-03
1.645254E-01,1.326E-01,5.610E-03
1.645274E-01,1.716E-01,4.865E-03
1.645294E-01,1.326E-01,5.858E-03
1.645314E-01,1.912E-01,6.106E-03
1.645334E-01,1.716E-01,5.362E-03
1.645354E-01,1.912E-01,5.362E-03
1.645374E-01,1.716E-01,5.610E-03
1.645395E-01,1.521E-01,6.106E-03
1.645415E-01,1.521E-01,5.113E-03
1.645435E-01,1.130E-01,6.106E-03
1.645455E-01,1.130E-01,5.362E-03
1.645475E-01,1.521E-01,5.858E-03
1.645495E-01,1.521E-01,6.106E-03
1.645516E-01,1.716E-01,5.362E-03
1.645536E-01,1.521E-01,5.362E-03
1.645556E-01,1.521E-01,6.354E-03
1.645576E-01,1.716E-01,5.610E-03
1.645596E-01,1.716E-01,5.610E-03
1.645616E-01,2.107E-01,5.362E-03
1.645637E-01,1.521E-01,6.106E-03
1.645657E-01,1.912E-01,6.106E-03
1.645677E-01,1.326E-01,5.858E-03
1.645697E-01,2.498E-01,6.354E-03
1.645717E-01,1.716E-01,5.362E-03
1.645737E-01,1.521E-01,5.610E-03
1.645758E-01,1.716E-01,5.858E-03
1.645778E-01,1.326E-01,6.106E-03
1.645798E-01,7.398E-02,5.610E-03
1.645818E-01,1.130E-01,6.106E-03
1.645838E-01,1.716E-01,5.610E-03
1.645858E-01,1.326E-01,6.106E-03
1.645878E-01,1.716E-01,6.106E-03
1.645899E-01,1.130E-01,5.858E-03
1.645919E-01,1.326E-01,6.106E-03
1.645939E-01,1.130E-01,6.106E-03
1.645959E-01,1.130E-01,6.106E-03
1.645979E-01,1.716E-01,5.362E-03
1.645999E-01,1.521E-01,4.865E-03
1.646020E-01,9.352E-02,5.858E-03
1.646040E-01,1.716E-01,4.617E-03
1.646060E-01,9.352E-02,6.106E-03
1.646080E-01,1.716E-01,6.106E-03
1.646100E-01,1.130E-01,5.362E-03
1.646120E-01,1.912E-01,5.858E-03
1.646141E-01,1.912E-01,5.610E-03
1.646161E-01,1.521E-01,5.362E-03
1.646181E-01,1.912E-01,6.354E-03
1.646201E-01,1.521E-01,5.858E-03
1.646221E-01,1.716E-01,6.354E-03
1.646241E-01,1.326E-01,6.354E-03
1.646262E-01,1.326E-01,6.106E-03
1.646282E-01,1.326E-01,5.362E-03
1.646302E-01,1.521E-01,5.362E-03
1.646322E-01,2.107E-01,5.610E-03
1.646342E-01,1.716E-01,5.858E-03
1.646362E-01,1.130E-01,5.113E-03
1.646382E-01,1.716E-01,5.858E-03
1.646403E-01,1.521E-01,5.610E-03
1.646423E-01,1.130E-01,6.602E-03
1.646443E-01,1.326E-01,4.865E-03
1.646463E-01,1.912E-01,5.858E-03
1.646483E-01,1.716E-01,6.106E-03
1.646503E-01,1.326E-01,5.610E-03
1.646524E-01,1.326E-01,6.602E-03
1.646544E-01,1.326E-01,6.106E-03
1.646564E-01,1.716E-01,5.362E-03
1.646584E-01,1.716E-01,5.362E-03
1.646604E-01,1.912E-01,6.602E-03
1.646624E-01,1.716E-01,5.362E-03
1.646645E-01,1.912E-01,5.858E-03
1.646665E-01,1.326E-01,6.602E-03
1.646685E-01,1.326E-01,6.106E-03
1.646705E-01,1.130E-01,5.610E-03
1.646725E-01,1.716E-01,6.106E-03
1.646745E-01,1.716E-01,5.362E-03
1.646766E-01,1.716E-01,6.106E-03
1.646786E-01,1.716E-01,6.354E-03
1.646806E-01,1.521E-01,5.610E-03
1.646826E-01,2.107E-01,6.602E-03
1.646846E-01,1.912E-01,6.106E-03
1.646866E-01,1.912E-01,5.858E-03
1.646886E-01,1.912E-01,6.106E-03
1.646907E-01,1.912E-01,6.106E-03
1.646927E-01,1.521E-01,5.858E-03
1.646947E-01,1.912E-01,6.106E-03
1.646967E-01,1.912E-01,5.610E-03
1.646987E-01,1.521E-01,5.858E-03
1.647007E-01,1.912E-01,5.362E-03
1.647028E-01,1.912E-01,5.362E-03
1.647048E-01,1.326E-01,5.610E-03
1.647068E-01,1.912E-01,6.106E-03
1.647088E-01,1.326E-01,5.362E-03
1.647108E-01,1.912E-01,5.362E-03
1.647128E-01,2.107E-01,6.354E-03
1.647149E-01,1.130E-01,5.858E-03
1.647169E-01,1.130E-01,5.610E-03
1.647189E-01,1.912E-01,5.610E-03
1.647209E-01,1.912E-01,5.858E-03
1.647229E-01,1.326E-01,5.362E-03
1.647249E-01,1.716E-01,5.858E-03
1.647270E-01,1.716E-01,6.106E-03
1.647290E-01,1.326E-01,5.858E-03
1.647310E-01,1.912E-01,5.362E-03
1.647330E-01,1.130E-01,6.354E-03
1.647350E-01,1.326E-01,6.106E-03
1.647370E-01,1.521E-01,5.362E-03
1.647390E-01,1.130E-01,5.858E-03
1.647411E-01,1.130E-01,6.106E-03
1.647431E-01,1.521E-01,5.362E-03
1.647451E-01,1.521E-01,5.362E-03
1.647471E-01,1.326E-01,6.106E-03
1.647491E-01,1.912E-01,5.362E-03
1.647511E-01,1.912E-01,5.610E-03
1.647532E-01,1.912E-01,5.362E-03
1.647552E-01,1.716E-01,6.106E-03
1.647572E-01,1.521E-01,5.858E-03
1.647592E-01,1.521E-01,5.610E-03
1.647612E-01,1.912E-01,6.106E-03
1.647632E-01,1.130E-01,6.602E-03
1.647653E-01,1.326E-01,6.106E-03
1.647673E-01,1.912E-01,5.858E-03
1.647693E-01,1.326E-01,5.858E-03
1.647713E-01,1.716E-01,5.610E-03
1.647733E-01,1.130E-01,6.354E-03
1.647753E-01,1.912E-01,5.610E-03
1.647774E-01,2.107E-01,6.106E-03
1.647794E-01,1.326E-01,6.106E-03
1.647814E-01,1.326E-01,5.610E-03
1.647834E-01,1.716E-01,6.106E-03
1.647854E-01,1.326E-01,5.858E-03
1.647874E-01,1.326E-01,5.858E-03
1.647894E-01,2.107E-01,5.858E-03
1.647915E-01,1.912E-01,5.610E-03
1.647935E-01,1.521E-01,5.362E-03
1.647955E-01,1.326E-01,5.610E-03
1.647975E-01,2.107E-01,5.362E-03
1.647995E-01,1.716E-01,6.354E-03
1.648015E-01,1.326E-01,6.106E-03
1.648036E-01,1.326E-01,5.362E-03
1.648056E-01,1.716E-01,5.113E-03
1.648076E-01,2.107E-01,5.858E-03
1.648096E-01,1.326E-01,5.362E-03
1.648116E-01,2.107E-01,5.362E-03
1.648136E-01,1.130E-01,6.106E-03
1.648157E-01,1.130E-01,6.354E-03
1.648177E-01,1.326E-01,5.858E-03
1.648197E-01,1.716E-01,6.106E-03
1.648217E-01,1.326E-01,5.858E-03
1.648237E-01,1.130E-01,5.362E-03
1.648257E-01,1.521E-01,5.610E-03
1.648278E-01,1.326E-01,5.362E-03
1.648298E-01,1.326E-01,6.354E-03
1.648318E-01,1.912E-01,6.106E-03
1.648338E-01,1.716E-01,6.354E-03
1.648358E-01,1.716E-01,6.106E-03
1.648378E-01,1.521E-01,6.354E-03
1.648398E-01,1.716E-01,6.106E-03
1.648419E-01,1.912E-01,6.106E-03
1.648439E-01,1.716E-01,6.106E-03
1.648459E-01,1.716E-01,6.602E-03
1.648479E-01,1.521E-01,6.106E-03
1.648499E-01,1.521E-01,6.354E-03
1.648519E-01,1.716E-01,6.106E-03
1.648540E-01,1.326E-01,6.106E-03
1.648560E-01,1.130E-01,5.858E-03
1.648580E-01,1.326E-01,5.113E-03
1.648600E-01,1.326E-01,5.858E-03
1.648620E-01,1.521E-01,6.354E-03
1.648640E-01,2.107E-01,5.858E-03
1.648661E-01,1.716E-01,5.858E-03
1.648681E-01,1.716E-01,5.610E-03
1.648701E-01,1.326E-01,5.362E-03
1.648721E-01,1.521E-01,5.858E-03
1.648741E-01,1.130E-01,6.850E-03
1.648761E-01,1.716E-01,5.362E-03
1.648782E-01,2.302E-01,5.362E-03
1.648802E-01,1.521E-01,6.354E-03
1.648822E-01,1.521E-01,5.362E-03
1.648842E-01,1.912E-01,5.362E-03
1.648862E-01,1.716E-01,5.858E-03
1.648882E-01,1.521E-01,4.865E-03
1.648902E-01,1.912E-01,5.858E-03
1.648923E-01,1.912E-01,6.106E-03
1.648943E-01,1.326E-01,5.362E-03
1.648963E-01,1.326E-01,5.362E-03
1.648983E-01,1.130E-01,6.106E-03
1.649003E-01,1.912E-01,5.362E-03
1.649023E-01,1.521E-01,5.610E-03
1.649044E-01,1.130E-01,5.610E-03
1.649064E-01,1.912E-01,6.106E-03
1.649084E-01,1.716E-01,5.362E-03
1.649104E-01,1.326E-01,5.610E-03
1.649124E-01,1.521E-01,6.354E-03
1.649144E-01,1.521E-01,6.106E-03
1.649165E-01,1.326E-01,6.106E-03
1.649185E-01,1.716E-01,5.362E-03
1.649205E-01,1.130E-01,6.602E-03
1.649225E-01,1.716E-01,5.610E-03
1.649245E-01,1.521E-01,5.610E-03
1.649265E-01,1.912E-01,6.354E-03
1.649286E-01,1.716E-01,5.610E-03
1.649306E-01,1.912E-01,6.354E-03
1.649326E-01,1.912E-01,5.610E-03
1.649346E-01,1.912E-01,5.858E-03
1.649366E-01,2.107E-01,5.362E-03
1.649386E-01,1.716E-01,5.610E-03
1.649406E-01,1.912E-01,6.602E-03
1.649427E-01,1.912E-01,5.362E-03
1.649447E-01,1.326E-01,5.858E-03
1.649467E-01,1.912E-01,5.610E-03
1.649487E-01,1.326E-01,5.610E-03
1.649507E-01,1.130E-01,5.362E-03
1.649527E-01,1.716E-01,6.106E-03
1.649548E-01,1.521E-01,5.858E-03
1.649568E-01,2.302E-01,5.610E-03
1.649588E-01,1.716E-01,6.354E-03
1.649608E-01,2.107E-01,6.354E-03
1.649628E-01,1.716E-01,6.354E-03
1.649648E-01,1.521E-01,5.858E-03
1.649669E-01,1.326E-01,6.106E-03
1.649689E-01,1.716E-01,5.858E-03
1.649709E-01,2.107E-01,6.354E-03
1.649729E-01,1.521E-01,5.610E-03
1.649749E-01,2.302E-01,6.106E-03
1.649769E-01,1.326E-01,5.858E-03
1.649790E-01,1.716E-01,6.354E-03
1.649810E-01,1.716E-01,5.610E-03
1.649830E-01,1.521E-01,6.602E-03
1.649850E-01,1.521E-01,6.106E-03
1.649870E-01,1.130E-01,6.354E-03
1.649890E-01,1.521E-01,6.602E-03
1.649910E-01,1.912E-01,5.858E-03
1.649931E-01,1.521E-01,5.362E-03
1.649951E-01,1.716E-01,5.610E-03
1.649971E-01,1.326E-01,6.354E-03
1.649991E-01,1.326E-01,5.362E-03
1.650011E-01,1.130E-01,5.858E-03
1.650031E-01,1.326E-01,6.602E-03
1.650052E-01,1.130E-01,6.602E-03
1.650072E-01,1.716E-01,5.610E-03
1.650092E-01,1.521E-01,5.858E-03
1.650112E-01,1.326E-01,5.610E-03
1.650132E-01,1.912E-01,5.858E-03
1.650152E-01,1.716E-01,6.106E-03
1.650173E-01,1.716E-01,6.106E-03
1.650193E-01,1.716E-01,6.354E-03
1.650213E-01,1.326E-01,6.106E-03
1.650233E-01,2.107E-01,6.602E-03
1.650253E-01,1.716E-01,5.610E-03
1.650273E-01,1.912E-01,6.106E-03
1.650294E-01,1.716E-01,4.865E-03
1.650314E-01,1.716E-01,5.362E-03
1.650334E-01,1.912E-01,5.858E-03
1.650354E-01,1.521E-01,5.610E-03
1.650374E-01,1.130E-01,5.610E-03
1.650394E-01,1.716E-01,5.610E-03
1.650414E-01,1.130E-01,5.858E-03
1.650435E-01,1.130E-01,5.610E-03
1.650455E-01,1.521E-01,6.106E-03
1.650475E-01,1.716E-01,6.602E-03
1.650495E-01,1.130E-01,5.610E-03
1.650515E-01,1.130E-01,6.106E-03
1.650535E-01,2.107E-01,5.362E-03
1.650556E-01,1.521E-01,5.858E-03
1.650576E-01,1.130E-01,6.354E-03
1.650596E-01,2.107E-01,6.354E-03
1.650616E-01,1.716E-01,6.354E-03
1.650636E-01,1.716E-01,6.106E-03
1.650656E-01,1.326E-01,6.106E-03
1.650677E-01,1.326E-01,5.858E-03
1.650697E-01,1.716E-01,5.610E-03
1.650717E-01,1.716E-01,5.610E-03
1.650737E-01,1.326E-01,6.354E-03
1.650757E-01,1.130E-01,5.858E-03
1.650777E-01,2.107E-01,5.858E-03
1.650798E-01,1.326E-01,6.354E-03
1.650818E-01,1.716E-01,5.610E-03
1.650838E-01,1.326E-01,5.362E-03
1.650858E-01,1.521E-01,5.610E-03
1.650878E-01,1.912E-01,6.354E-03
1.650898E-01,1.716E-01,5.610E-03
1.650918E-01,1.521E-01,6.354E-03
1.650939E-01,1.521E-01,6.106E-03
1.650959E-01,1.912E-01,6.354E-03
1.650979E-01,1.912E-01,6.602E-03
1.650999E-01,1.326E-01,6.354E-03
1.651019E-01,1.326E-01,5.610E-03
1.651039E-01,1.912E-01,6.602E-03
1.651060E-01,1.521E-01,5.610E-03
1.651080E-01,1.130E-01,6.106E-03
1.651100E-01,1.716E-01,6.106E-03
1.651120E-01,1.716E-01,6.106E-03
1.651140E-01,1.521E-01,6.354E-03
1.651160E-01,1.130E-01,5.610E-03
1.651181E-01,1.912E-01,5.362E-03
1.651201E-01,1.912E-01,5.858E-03
1.651221E-01,1.912E-01,5.610E-03
1.651241E-01,1.326E-01,6.354E-03
1.651261E-01,1.521E-01,6.602E-03
1.651281E-01,1.521E-01,6.106E-03
1.651302E-01,1.130E-01,5.610E-03
1.651322E-01,2.107E-01,5.610E-03
1.651342E-01,1.716E-01,5.610E-03
1.651362E-01,1.130E-01,6.106E-03
1.651382E-01,2.107E-01,5.858E-03
1.651402E-01,2.107E-01,6.106E-03
1.651422E-01,1.521E-01,5.858E-03
1.651443E-01,1.521E-01,5.610E-03
1.651463E-01,1.521E-01,6.106E-03
1.651483E-01,1.716E-01,6.106E-03
1.651503E-01,1.521E-01,4.865E-03
1.651523E-01,1.912E-01,6.106E-03
1.651543E-01,1.912E-01,6.106E-03
1.651564E-01,2.107E-01,5.362E-03
1.651584E-01,2.107E-01,6.354E-03
1.651604E-01,1.521E-01,6.354E-03
1.651624E-01,1.326E-01,6.354E-03
1.651644E-01,1.716E-01,6.354E-03
1.651664E-01,1.912E-01,6.106E-03
1.651685E-01,1.521E-01,5.610E-03
1.651705E-01,1.912E-01,6.354E-03
1.651725E-01,1.716E-01,6.354E-03
1.651745E-01,1.716E-01,5.362E-03
1.651765E-01,1.716E-01,5.610E-03
1.651785E-01,1.912E-01,5.858E-03
1.651806E-01,1.521E-01,6.354E-03
1.651826E-01,1.716E-01,5.858E-03
1.651846E-01,1.716E-01,6.106E-03
1.651866E-01,1.130E-01,5.858E-03
1.651886E-01,1.912E-01,5.362E-03
1.651906E-01,2.107E-01,6.354E-03
1.651926E-01,1.716E-01,6.106E-03
1.651947E-01,1.716E-01,6.354E-03
1.651967E-01,1.716E-01,5.610E-03
1.651987E-01,1.326E-01,5.113E-03
1.652007E-01,1.326E-01,6.106E-03
1.652027E-01,1.912E-01,6.354E-03
1.652047E-01,1.326E-01,5.610E-03
1.652068E-01,1.716E-01,6.354E-03
1.652088E-01,1.912E-01,5.362E-03
1.652108E-01,1.326E-01,6.106E-03
1.652128E-01,1.326E-01,6.602E-03
1.652148E-01,1.716E-01,5.610E-03
1.652168E-01,1.716E-01,5.362E-03
1.652189E-01,1.912E-01,6.354E-03
1.652209E-01,1.912E-01,6.602E-03
1.652229E-01,1.326E-01,6.106E-03
1.652249E-01,1.912E-01,5.858E-03
1.652269E-01,1.912E-01,6.602E-03
1.652289E-01,1.326E-01,4.865E-03
1.652310E-01,1.326E-01,5.610E-03
1.652330E-01,1.716E-01,5.858E-03
1.652350E-01,2.107E-01,5.858E-03
1.652370E-01,1.521E-01,6.106E-03
1.652390E-01,1.716E-01,6.106E-03
1.652410E-01,1.912E-01,5.362E-03
1.652430E-01,2.302E-01,5.113E-03
1.652451E-01,1.716E-01,6.106E-03
1.652471E-01,1.521E-01,6.354E-03
1.652491E-01,1.912E-01,5.610E-03
1.652511E-01,1.912E-01,6.106E-03
1.652531E-01,1.716E-01,6.106E-03
1.652551E-01,1.912E-01,5.858E-03
1.652572E-01,1.716E-01,5.610E-03
1.652592E-01,1.521E-01,5.610E-03
