in s,C1 in V,C2 in V
-4.32701E-02,1.716E-01,5.098E-03
-4.32681E-02,1.912E-01,5.842E-03
-4.32660E-02,1.912E-01,6.338E-03
-4.32640E-02,1.716E-01,6.090E-03
-4.32620E-02,1.130E-01,5.594E-03
-4.32600E-02,2.107E-01,5.594E-03
-4.32580E-02,2.107E-01,5.842E-03
-4.32560E-02,1.912E-01,5.594E-03
-4.32540E-02,1.521E-01,5.346E-03
-4.32519E-02,1.716E-01,5.842E-03
-4.32499E-02,1.912E-01,6.090E-03
-4.32479E-02,1.716E-01,6.586E-03
-4.32459E-02,1.912E-01,6.338E-03
-4.32439E-02,2.498E-01,6.338E-03
-4.32419E-02,1.716E-01,5.842E-03
-4.32398E-02,1.912E-01,5.842E-03
-4.32378E-02,1.912E-01,5.594E-03
-4.32358E-02,1.521E-01,6.586E-03
-4.32338E-02,1.521E-01,5.346E-03
-4.32318E-02,1.326E-01,6.586E-03
-4.32298E-02,2.302E-01,6.834E-03
-4.32277E-02,2.302E-01,6.338E-03
-4.32257E-02,1.716E-01,6.090E-03
-4.32237E-02,1.716E-01,6.090E-03
-4.32217E-02,1.716E-01,5.346E-03
-4.32197E-02,1.716E-01,5.594E-03
-4.32177E-02,1.716E-01,6.090E-03
-4.32156E-02,1.521E-01,5.346E-03
-4.32136E-02,1.716E-01,6.090E-03
-4.32116E-02,1.326E-01,5.594E-03
-4.32096E-02,1.326E-01,6.338E-03
-4.32076E-02,1.521E-01,6.090E-03
-4.32056E-02,2.107E-01,6.586E-03
-4.32036E-02,2.302E-01,6.586E-03
-4.32015E-02,2.107E-01,5.098E-03
-4.31995E-02,1.716E-01,5.346E-03
-4.31975E-02,1.716E-01,5.842E-03
-4.31955E-02,1.716E-01,5.346E-03
-4.31935E-02,1.326E-01,5.346E-03
-4.31915E-02,1.326E-01,6.586E-03
-4.31894E-02,1.521E-01,6.090E-03
-4.31874E-02,1.326E-01,6.338E-03
-4.31854E-02,1.912E-01,6.090E-03
-4.31834E-02,1.912E-01,6.586E-03
-4.31814E-02,2.107E-01,6.586E-03
-4.31794E-02,2.302E-01,6.090E-03
-4.31773E-02,2.107E-01,6.338E-03
-4.31753E-02,7.398E-02,5.842E-03
-4.31733E-02,2.302E-01,5.842E-03
-4.31713E-02,1.521E-01,5.346E-03
-4.31693E-02,2.302E-01,6.090E-03
-4.31673E-02,1.130E-01,6.338E-03
-4.31652E-02,1.716E-01,6.586E-03
-4.31632E-02,1.716E-01,6.338E-03
-4.31612E-02,1.912E-01,6.090E-03
-4.31592E-02,1.326E-01,6.586E-03
-4.31572E-02,1.326E-01,6.090E-03
-4.31552E-02,2.107E-01,6.090E-03
-4.31532E-02,1.912E-01,5.594E-03
-4.31511E-02,1.521E-01,6.090E-03
-4.31491E-02,1.130E-01,6.090E-03
-4.31471E-02,1.716E-01,5.346E-03
-4.31451E-02,1.716E-01,6.090E-03
-4.31431E-02,1.716E-01,6.090E-03
-4.31411E-02,1.716E-01,5.346E-03
-4.31390E-02,1.130E-01,5.594E-03
-4.31370E-02,1.521E-01,6.338E-03
-4.31350E-02,1.912E-01,6.586E-03
-4.31330E-02,2.302E-01,5.594E-03
-4.31310E-02,1.521E-01,5.842E-03
-4.31290E-02,2.107E-01,5.346E-03
-4.31269E-02,1.130E-01,5.594E-03
-4.31249E-02,1.912E-01,6.338E-03
-4.31229E-02,1.716E-01,5.594E-03
-4.31209E-02,1.716E-01,5.842E-03
-4.31189E-02,1.912E-01,6.586E-03
-4.31169E-02,1.326E-01,5.842E-03
-4.31148E-02,1.130E-01,6.338E-03
-4.31128E-02,2.107E-01,5.594E-03
-4.31108E-02,1.326E-01,6.338E-03
-4.31088E-02,2.302E-01,5.842E-03
-4.31068E-02,1.521E-01,6.090E-03
-4.31048E-02,1.912E-01,6.090E-03
-4.31028E-02,2.107E-01,6.090E-03
-4.31007E-02,2.302E-01,5.842E-03
-4.30987E-02,1.326E-01,5.098E-03
-4.30967E-02,1.912E-01,6.090E-03
-4.30947E-02,1.521E-01,6.586E-03
-4.30927E-02,1.716E-01,5.346E-03
-4.30907E-02,1.521E-01,6.090E-03
-4.30886E-02,2.107E-01,6.338E-03
-4.30866E-02,1.130E-01,5.594E-03
-4.30846E-02,2.107E-01,5.842E-03
-4.30826E-02,2.107E-01,6.090E-03
-4.30806E-02,1.716E-01,6.338E-03
-4.30786E-02,1.716E-01,5.842E-03
-4.30765E-02,1.716E-01,6.586E-03
-4.30745E-02,1.521E-01,6.586E-03
-4.30725E-02,1.716E-01,5.842E-03
-4.30705E-02,1.716E-01,5.842E-03
-4.30685E-02,2.302E-01,6.834E-03
-4.30665E-02,1.326E-01,6.586E-03
-4.30644E-02,1.912E-01,6.090E-03
-4.30624E-02,1.716E-01,6.338E-03
-4.30604E-02,1.326E-01,5.842E-03
-4.30584E-02,1.912E-01,6.090E-03
-4.30564E-02,1.521E-01,6.338E-03
-4.30544E-02,1.130E-01,5.594E-03
-4.30524E-02,1.521E-01,5.098E-03
-4.30503E-02,1.716E-01,5.842E-03
-4.30483E-02,1.326E-01,6.090E-03
-4.30463E-02,2.107E-01,6.338E-03
-4.30443E-02,2.107E-01,6.090E-03
-4.30423E-02,7.398E-02,5.842E-03
-4.30403E-02,1.130E-01,6.834E-03
-4.30382E-02,1.716E-01,6.338E-03
-4.30362E-02,1.716E-01,6.090E-03
-4.30342E-02,1.716E-01,6.338E-03
-4.30322E-02,1.521E-01,6.090E-03
-4.30302E-02,1.130E-01,5.842E-03
-4.30282E-02,2.302E-01,6.090E-03
-4.30261E-02,1.716E-01,6.090E-03
-4.30241E-02,1.716E-01,6.090E-03
-4.30221E-02,1.326E-01,6.338E-03
-4.30201E-02,1.912E-01,6.586E-03
-4.30181E-02,1.912E-01,6.586E-03
-4.30161E-02,1.716E-01,6.338E-03
-4.30140E-02,2.107E-01,5.842E-03
-4.30120E-02,1.326E-01,6.090E-03
-4.30100E-02,1.326E-01,5.842E-03
-4.30080E-02,1.912E-01,5.098E-03
-4.30060E-02,2.107E-01,6.090E-03
-4.30040E-02,1.912E-01,5.594E-03
-4.30020E-02,1.130E-01,6.090E-03
-4.29999E-02,1.716E-01,6.090E-03
-4.29979E-02,1.130E-01,6.090E-03
-4.29959E-02,1.716E-01,6.338E-03
-4.29939E-02,1.716E-01,6.338E-03
-4.29919E-02,1.521E-01,6.090E-03
-4.29899E-02,1.521E-01,6.090E-03
-4.29878E-02,1.521E-01,6.090E-03
-4.29858E-02,1.912E-01,6.338E-03
-4.29838E-02,1.521E-01,6.090E-03
-4.29818E-02,2.107E-01,6.586E-03
-4.29798E-02,1.912E-01,6.090E-03
-4.29778E-02,1.130E-01,6.090E-03
-4.29757E-02,1.716E-01,5.842E-03
-4.29737E-02,1.326E-01,6.090E-03
-4.29717E-02,1.326E-01,5.346E-03
-4.29697E-02,1.130E-01,5.346E-03
-4.29677E-02,1.716E-01,5.346E-03
-4.29657E-02,2.107E-01,6.586E-03
-4.29636E-02,1.912E-01,6.586E-03
-4.29616E-02,1.521E-01,6.338E-03
-4.29596E-02,2.302E-01,5.842E-03
-4.29576E-02,1.716E-01,6.090E-03
-4.29556E-02,1.716E-01,6.090E-03
-4.29536E-02,1.716E-01,6.090E-03
-4.29516E-02,1.716E-01,6.834E-03
-4.29495E-02,2.107E-01,6.090E-03
-4.29475E-02,1.521E-01,6.090E-03
-4.29455E-02,1.912E-01,6.338E-03
-4.29435E-02,2.107E-01,6.090E-03
-4.29415E-02,2.302E-01,5.098E-03
-4.29395E-02,1.912E-01,6.090E-03
-4.29374E-02,1.912E-01,5.594E-03
-4.29354E-02,2.107E-01,6.090E-03
-4.29334E-02,9.352E-02,5.842E-03
-4.29314E-02,2.107E-01,6.090E-03
-4.29294E-02,1.521E-01,6.090E-03
-4.29274E-02,1.912E-01,6.338E-03
-4.29253E-02,2.107E-01,6.338E-03
-4.29233E-02,2.302E-01,6.586E-03
-4.29213E-02,1.912E-01,5.842E-03
-4.29193E-02,1.716E-01,6.090E-03
-4.29173E-02,2.302E-01,6.090E-03
-4.29153E-02,2.107E-01,6.090E-03
-4.29132E-02,1.326E-01,5.594E-03
-4.29112E-02,2.107E-01,5.842E-03
-4.29092E-02,1.912E-01,6.090E-03
-4.29072E-02,1.716E-01,6.090E-03
-4.29052E-02,1.716E-01,6.586E-03
-4.29032E-02,1.130E-01,6.090E-03
-4.29012E-02,1.912E-01,6.090E-03
-4.28991E-02,2.107E-01,6.090E-03
-4.28971E-02,1.716E-01,6.586E-03
-4.28951E-02,1.716E-01,6.586E-03
-4.28931E-02,2.107E-01,6.338E-03
-4.28911E-02,1.521E-01,5.842E-03
-4.28891E-02,1.912E-01,6.338E-03
-4.28870E-02,2.107E-01,6.586E-03
-4.28850E-02,1.716E-01,6.090E-03
-4.28830E-02,1.912E-01,6.338E-03
-4.28810E-02,1.912E-01,5.346E-03
-4.28790E-02,1.716E-01,6.090E-03
-4.28770E-02,1.716E-01,6.090E-03
-4.28749E-02,2.302E-01,6.586E-03
-4.28729E-02,1.912E-01,6.338E-03
-4.28709E-02,2.107E-01,6.090E-03
-4.28689E-02,1.716E-01,5.098E-03
-4.28669E-02,1.716E-01,5.594E-03
-4.28649E-02,2.302E-01,5.594E-03
-4.28628E-02,2.107E-01,6.338E-03
-4.28608E-02,1.716E-01,5.594E-03
-4.28588E-02,1.912E-01,6.090E-03
-4.28568E-02,1.716E-01,6.090E-03
-4.28548E-02,1.326E-01,6.090E-03
-4.28528E-02,1.912E-01,6.090E-03
-4.28508E-02,1.716E-01,6.090E-03
-4.28487E-02,1.912E-01,6.090E-03
-4.28467E-02,1.716E-01,5.594E-03
-4.28447E-02,2.498E-01,6.586E-03
-4.28427E-02,2.302E-01,5.594E-03
-4.28407E-02,1.716E-01,6.090E-03
-4.28387E-02,1.521E-01,6.090E-03
-4.28366E-02,1.716E-01,6.090E-03
-4.28346E-02,1.521E-01,6.090E-03
-4.28326E-02,1.716E-01,5.594E-03
-4.28306E-02,1.521E-01,5.842E-03
-4.28286E-02,1.716E-01,6.090E-03
-4.28266E-02,1.716E-01,5.594E-03
-4.28245E-02,1.716E-01,6.338E-03
-4.28225E-02,1.521E-01,5.842E-03
-4.28205E-02,1.716E-01,5.842E-03
-4.28185E-02,1.912E-01,5.842E-03
-4.28165E-02,2.107E-01,6.090E-03
-4.28145E-02,1.912E-01,6.338E-03
-4.28124E-02,1.716E-01,6.090E-03
-4.28104E-02,1.716E-01,6.338E-03
-4.28084E-02,1.912E-01,6.338E-03
-4.28064E-02,1.716E-01,5.842E-03
-4.28044E-02,1.716E-01,5.842E-03
-4.28024E-02,1.521E-01,5.594E-03
-4.28004E-02,1.716E-01,5.594E-03
-4.27983E-02,1.912E-01,6.090E-03
-4.27963E-02,1.521E-01,5.842E-03
-4.27943E-02,2.107E-01,6.090E-03
-4.27923E-02,1.912E-01,6.090E-03
-4.27903E-02,1.716E-01,6.338E-03
-4.27883E-02,1.521E-01,6.090E-03
-4.27862E-02,1.521E-01,5.842E-03
-4.27842E-02,1.912E-01,6.090E-03
-4.27822E-02,1.912E-01,5.842E-03
-4.27802E-02,2.107E-01,6.090E-03
-4.27782E-02,1.912E-01,6.338E-03
-4.27762E-02,1.912E-01,5.594E-03
-4.27741E-02,2.107E-01,6.338E-03
-4.27721E-02,1.521E-01,5.594E-03
-4.27701E-02,1.912E-01,6.338E-03
-4.27681E-02,2.107E-01,5.842E-03
-4.27661E-02,1.912E-01,6.090E-03
-4.27641E-02,2.107E-01,6.090E-03
-4.27620E-02,1.521E-01,5.594E-03
-4.27600E-02,1.912E-01,6.090E-03
-4.27580E-02,1.716E-01,6.090E-03
-4.27560E-02,1.716E-01,5.346E-03
-4.27540E-02,1.326E-01,6.338E-03
-4.27520E-02,1.521E-01,5.594E-03
-4.27500E-02,2.498E-01,6.338E-03
-4.27479E-02,1.716E-01,6.090E-03
-4.27459E-02,2.107E-01,6.338E-03
-4.27439E-02,1.912E-01,6.586E-03
-4.27419E-02,1.521E-01,5.842E-03
-4.27399E-02,1.716E-01,6.090E-03
-4.27379E-02,1.716E-01,6.586E-03
-4.27358E-02,1.912E-01,6.090E-03
-4.27338E-02,2.302E-01,6.090E-03
-4.27318E-02,1.912E-01,5.594E-03
-4.27298E-02,2.107E-01,5.594E-03
-4.27278E-02,1.521E-01,5.842E-03
-4.27258E-02,2.302E-01,6.090E-03
-4.27237E-02,2.107E-01,6.090E-03
-4.27217E-02,1.521E-01,5.594E-03
-4.27197E-02,1.716E-01,6.586E-03
-4.27177E-02,2.302E-01,5.098E-03
-4.27157E-02,2.107E-01,5.842E-03
-4.27137E-02,1.716E-01,6.338E-03
-4.27116E-02,1.326E-01,7.082E-03
-4.27096E-02,2.107E-01,6.090E-03
-4.27076E-02,2.107E-01,6.090E-03
-4.27056E-02,1.716E-01,6.090E-03
-4.27036E-02,1.521E-01,5.594E-03
-4.27016E-02,2.107E-01,6.090E-03
-4.26996E-02,1.912E-01,6.090E-03
-4.26975E-02,1.912E-01,6.090E-03
-4.26955E-02,1.716E-01,6.090E-03
-4.26935E-02,2.107E-01,6.090E-03
-4.26915E-02,1.912E-01,5.346E-03
-4.26895E-02,1.521E-01,5.842E-03
-4.26875E-02,1.326E-01,5.346E-03
-4.26854E-02,1.912E-01,6.090E-03
-4.26834E-02,1.716E-01,6.090E-03
-4.26814E-02,1.716E-01,6.586E-03
-4.26794E-02,1.326E-01,6.338E-03
-4.26774E-02,1.521E-01,6.586E-03
-4.26754E-02,1.521E-01,6.338E-03
-4.26733E-02,1.130E-01,6.090E-03
-4.26713E-02,1.326E-01,5.098E-03
-4.26693E-02,1.716E-01,6.090E-03
-4.26673E-02,1.521E-01,5.594E-03
-4.26653E-02,1.716E-01,6.338E-03
-4.26633E-02,1.912E-01,5.346E-03
-4.26612E-02,1.912E-01,5.842E-03
-4.26592E-02,1.912E-01,6.338E-03
-4.26572E-02,1.521E-01,6.090E-03
-4.26552E-02,1.716E-01,6.090E-03
-4.26532E-02,1.716E-01,6.090E-03
-4.26512E-02,2.302E-01,5.346E-03
-4.26492E-02,1.912E-01,5.346E-03
-4.26471E-02,1.716E-01,6.338E-03
-4.26451E-02,1.716E-01,6.338E-03
-4.26431E-02,7.398E-02,6.090E-03
-4.26411E-02,1.716E-01,6.338E-03
-4.26391E-02,1.912E-01,5.842E-03
-4.26371E-02,9.352E-02,5.842E-03
-4.26350E-02,1.716E-01,6.338E-03
-4.26330E-02,7.398E-02,6.090E-03
-4.26310E-02,2.498E-01,6.586E-03
-4.26290E-02,2.302E-01,5.594E-03
-4.26270E-02,1.716E-01,6.090E-03
-4.26250E-02,9.352E-02,5.594E-03
-4.26229E-02,1.912E-01,6.586E-03
-4.26209E-02,2.107E-01,5.594E-03
-4.26189E-02,1.130E-01,6.090E-03
-4.26169E-02,2.107E-01,6.338E-03
-4.26149E-02,2.107E-01,6.090E-03
-4.26129E-02,1.716E-01,6.090E-03
-4.26108E-02,1.912E-01,6.090E-03
-4.26088E-02,2.107E-01,5.842E-03
-4.26068E-02,1.326E-01,5.842E-03
-4.26048E-02,1.716E-01,5.842E-03
-4.26028E-02,2.498E-01,5.842E-03
-4.26008E-02,1.912E-01,6.090E-03
-4.25988E-02,1.521E-01,5.594E-03
-4.25967E-02,1.912E-01,5.842E-03
-4.25947E-02,2.107E-01,6.090E-03
-4.25927E-02,2.107E-01,5.594E-03
-4.25907E-02,2.107E-01,5.098E-03
-4.25887E-02,1.521E-01,5.842E-03
-4.25867E-02,1.521E-01,6.090E-03
-4.25846E-02,1.716E-01,6.090E-03
-4.25826E-02,1.716E-01,7.082E-03
-4.25806E-02,1.521E-01,6.586E-03
-4.25786E-02,1.912E-01,6.090E-03
-4.25766E-02,2.302E-01,6.338E-03
-4.25746E-02,2.302E-01,7.082E-03
-4.25725E-02,1.912E-01,6.338E-03
-4.25705E-02,1.912E-01,6.090E-03
-4.25685E-02,2.107E-01,6.338E-03
-4.25665E-02,1.716E-01,6.586E-03
-4.25645E-02,1.716E-01,5.842E-03
-4.25625E-02,1.326E-01,6.338E-03
-4.25604E-02,1.912E-01,6.090E-03
-4.25584E-02,1.521E-01,5.842E-03
-4.25564E-02,1.912E-01,6.090E-03
-4.25544E-02,2.107E-01,5.842E-03
-4.25524E-02,2.302E-01,5.098E-03
-4.25504E-02,2.302E-01,6.090E-03
-4.25484E-02,1.716E-01,5.594E-03
-4.25463E-02,1.912E-01,5.842E-03
-4.25443E-02,1.716E-01,6.834E-03
-4.25423E-02,1.912E-01,6.090E-03
-4.25403E-02,1.716E-01,6.090E-03
-4.25383E-02,1.521E-01,6.338E-03
-4.25363E-02,1.716E-01,5.594E-03
-4.25342E-02,1.716E-01,6.090E-03
-4.25322E-02,1.326E-01,5.842E-03
-4.25302E-02,1.130E-01,6.090E-03
-4.25282E-02,1.912E-01,5.594E-03
-4.25262E-02,1.521E-01,6.586E-03
-4.25242E-02,1.912E-01,5.594E-03
-4.25221E-02,1.716E-01,6.586E-03
-4.25201E-02,1.326E-01,6.090E-03
-4.25181E-02,1.521E-01,6.090E-03
-4.25161E-02,1.716E-01,5.346E-03
-4.25141E-02,1.521E-01,5.346E-03
-4.25121E-02,1.912E-01,6.338E-03
-4.25100E-02,1.716E-01,6.090E-03
-4.25080E-02,1.521E-01,6.586E-03
-4.25060E-02,1.326E-01,5.842E-03
-4.25040E-02,1.912E-01,5.098E-03
-4.25020E-02,2.107E-01,6.586E-03
-4.25000E-02,2.107E-01,5.842E-03
-4.24980E-02,2.107E-01,5.842E-03
-4.24959E-02,1.521E-01,6.090E-03
-4.24939E-02,1.912E-01,6.338E-03
-4.24919E-02,2.693E-01,5.594E-03
-4.24899E-02,2.302E-01,6.090E-03
-4.24879E-02,1.912E-01,6.586E-03
-4.24859E-02,1.521E-01,6.338E-03
-4.24838E-02,1.716E-01,6.090E-03
-4.24818E-02,1.521E-01,6.090E-03
-4.24798E-02,1.716E-01,5.842E-03
-4.24778E-02,2.107E-01,6.338E-03
-4.24758E-02,1.716E-01,5.594E-03
-4.24738E-02,2.107E-01,6.090E-03
-4.24717E-02,1.326E-01,6.090E-03
-4.24697E-02,1.521E-01,6.090E-03
-4.24677E-02,1.326E-01,6.090E-03
-4.24657E-02,1.912E-01,6.338E-03
-4.24637E-02,1.716E-01,5.842E-03
-4.24617E-02,1.912E-01,5.842E-03
-4.24596E-02,2.107E-01,6.338E-03
-4.24576E-02,2.107E-01,6.090E-03
-4.24556E-02,1.326E-01,5.842E-03
-4.24536E-02,1.716E-01,5.842E-03
-4.24516E-02,1.521E-01,5.842E-03
-4.24496E-02,1.716E-01,5.842E-03
-4.24476E-02,1.716E-01,6.090E-03
-4.24455E-02,1.716E-01,6.586E-03
-4.24435E-02,2.107E-01,6.090E-03
-4.24415E-02,1.912E-01,6.090E-03
-4.24395E-02,1.912E-01,6.586E-03
-4.24375E-02,1.912E-01,6.586E-03
-4.24355E-02,1.326E-01,5.594E-03
-4.24334E-02,1.912E-01,7.082E-03
-4.24314E-02,2.302E-01,6.338E-03
-4.24294E-02,1.130E-01,6.090E-03
-4.24274E-02,2.107E-01,6.338E-03
-4.24254E-02,2.302E-01,6.090E-03
-4.24234E-02,2.107E-01,5.346E-03
-4.24213E-02,1.326E-01,6.338E-03
-4.24193E-02,1.130E-01,5.594E-03
-4.24173E-02,2.107E-01,6.090E-03
-4.24153E-02,1.521E-01,6.090E-03
-4.24133E-02,1.912E-01,6.090E-03
-4.24113E-02,1.521E-01,6.090E-03
-4.24092E-02,2.302E-01,6.090E-03
-4.24072E-02,1.716E-01,6.586E-03
-4.24052E-02,2.107E-01,5.842E-03
-4.24032E-02,1.326E-01,6.090E-03
-4.24012E-02,1.326E-01,6.090E-03
-4.23992E-02,1.130E-01,6.090E-03
-4.23972E-02,1.716E-01,6.586E-03
-4.23951E-02,1.912E-01,6.338E-03
-4.23931E-02,1.912E-01,6.338E-03
-4.23911E-02,1.326E-01,6.090E-03
-4.23891E-02,1.716E-01,6.090E-03
-4.23871E-02,1.521E-01,6.338E-03
-4.23851E-02,1.912E-01,6.338E-03
-4.23830E-02,1.912E-01,6.338E-03
-4.23810E-02,1.912E-01,6.586E-03
-4.23790E-02,1.912E-01,6.586E-03
-4.23770E-02,1.912E-01,5.842E-03
-4.23750E-02,5.445E-02,6.090E-03
-4.23730E-02,1.326E-01,5.842E-03
-4.23709E-02,2.107E-01,5.594E-03
-4.23689E-02,1.912E-01,5.594E-03
-4.23669E-02,1.912E-01,6.090E-03
-4.23649E-02,1.912E-01,6.090E-03
-4.23629E-02,1.716E-01,6.090E-03
-4.23609E-02,1.521E-01,6.090E-03
-4.23588E-02,1.912E-01,6.090E-03
-4.23568E-02,1.912E-01,6.090E-03
-4.23548E-02,1.716E-01,6.090E-03
-4.23528E-02,1.716E-01,6.338E-03
-4.23508E-02,1.716E-01,6.090E-03
-4.23488E-02,1.326E-01,6.586E-03
-4.23468E-02,2.107E-01,5.594E-03
-4.23447E-02,1.326E-01,6.090E-03
-4.23427E-02,1.326E-01,6.338E-03
-4.23407E-02,1.521E-01,5.594E-03
-4.23387E-02,1.912E-01,5.098E-03
-4.23367E-02,1.716E-01,5.098E-03
-4.23347E-02,1.716E-01,6.090E-03
-4.23326E-02,1.521E-01,5.842E-03
-4.23306E-02,1.912E-01,6.338E-03
-4.23286E-02,9.352E-02,5.346E-03
-4.23266E-02,1.716E-01,6.338E-03
-4.23246E-02,2.107E-01,5.842E-03
-4.23226E-02,1.716E-01,6.090E-03
-4.23205E-02,1.521E-01,6.090E-03
-4.23185E-02,1.912E-01,6.586E-03
-4.23165E-02,1.326E-01,5.842E-03
-4.23145E-02,1.912E-01,5.842E-03
-4.23125E-02,2.107E-01,6.586E-03
-4.23105E-02,1.912E-01,5.098E-03
-4.23084E-02,1.912E-01,6.338E-03
-4.23064E-02,1.521E-01,6.338E-03
-4.23044E-02,1.521E-01,5.594E-03
-4.23024E-02,2.107E-01,6.090E-03
-4.23004E-02,1.326E-01,6.090E-03
-4.22984E-02,1.716E-01,5.594E-03
-4.22964E-02,2.107E-01,6.586E-03
-4.22943E-02,1.912E-01,5.842E-03
-4.22923E-02,1.716E-01,6.090E-03
-4.22903E-02,1.716E-01,5.098E-03
-4.22883E-02,1.716E-01,6.090E-03
-4.22863E-02,1.716E-01,6.090E-03
-4.22843E-02,2.107E-01,6.090E-03
-4.22822E-02,1.912E-01,6.834E-03
-4.22802E-02,1.716E-01,6.090E-03
-4.22782E-02,1.716E-01,6.090E-03
-4.22762E-02,1.326E-01,6.090E-03
-4.22742E-02,2.302E-01,5.346E-03
-4.22722E-02,1.521E-01,6.586E-03
-4.22701E-02,1.912E-01,6.090E-03
-4.22681E-02,1.326E-01,6.090E-03
-4.22661E-02,1.521E-01,6.090E-03
-4.22641E-02,2.302E-01,6.090E-03
-4.22621E-02,1.912E-01,6.586E-03
-4.22601E-02,1.716E-01,5.098E-03
-4.22580E-02,1.716E-01,5.594E-03
-4.22560E-02,1.716E-01,6.090E-03
-4.22540E-02,1.521E-01,5.842E-03
-4.22520E-02,9.352E-02,6.586E-03
-4.22500E-02,1.716E-01,6.090E-03
-4.22480E-02,1.912E-01,6.090E-03
-4.22460E-02,2.302E-01,6.090E-03
-4.22439E-02,1.912E-01,5.346E-03
-4.22419E-02,1.716E-01,5.594E-03
-4.22399E-02,1.716E-01,5.842E-03
-4.22379E-02,1.912E-01,6.090E-03
-4.22359E-02,1.716E-01,6.090E-03
-4.22339E-02,1.716E-01,5.842E-03
-4.22318E-02,1.912E-01,6.338E-03
-4.22298E-02,2.107E-01,5.098E-03
-4.22278E-02,1.521E-01,5.594E-03
-4.22258E-02,2.302E-01,6.586E-03
-4.22238E-02,1.716E-01,5.842E-03
-4.22218E-02,2.107E-01,6.090E-03
-4.22197E-02,2.107E-01,5.842E-03
-4.22177E-02,1.912E-01,6.090E-03
-4.22157E-02,1.912E-01,6.586E-03
-4.22137E-02,2.302E-01,5.842E-03
-4.22117E-02,2.302E-01,6.586E-03
-4.22097E-02,1.521E-01,6.586E-03
-4.22076E-02,2.302E-01,5.346E-03
-4.22056E-02,2.302E-01,5.098E-03
-4.22036E-02,1.912E-01,6.338E-03
-4.22016E-02,1.716E-01,6.586E-03
-4.21996E-02,1.130E-01,5.842E-03
-4.21976E-02,1.912E-01,6.338E-03
-4.21956E-02,2.107E-01,5.842E-03
-4.21935E-02,2.107E-01,6.090E-03
-4.21915E-02,1.521E-01,6.090E-03
-4.21895E-02,1.716E-01,5.346E-03
-4.21875E-02,1.912E-01,6.090E-03
-4.21855E-02,1.521E-01,6.090E-03
-4.21835E-02,1.716E-01,6.090E-03
-4.21814E-02,1.716E-01,5.842E-03
-4.21794E-02,1.326E-01,6.338E-03
-4.21774E-02,1.521E-01,5.842E-03
-4.21754E-02,1.326E-01,5.346E-03
-4.21734E-02,1.716E-01,6.090E-03
-4.21714E-02,1.716E-01,5.594E-03
-4.21693E-02,2.107E-01,5.842E-03
-4.21673E-02,1.912E-01,6.338E-03
-4.21653E-02,2.107E-01,6.338E-03
-4.21633E-02,2.107E-01,5.842E-03
-4.21613E-02,1.326E-01,6.090E-03
-4.21593E-02,1.716E-01,5.594E-03
-4.21572E-02,2.302E-01,6.586E-03
-4.21552E-02,1.912E-01,6.338E-03
-4.21532E-02,1.716E-01,6.338E-03
-4.21512E-02,1.716E-01,6.090E-03
-4.21492E-02,1.912E-01,6.338E-03
-4.21472E-02,1.912E-01,5.842E-03
-4.21452E-02,2.107E-01,5.346E-03
-4.21431E-02,1.912E-01,6.338E-03
-4.21411E-02,1.912E-01,5.594E-03
-4.21391E-02,1.521E-01,6.834E-03
-4.21371E-02,1.716E-01,5.842E-03
-4.21351E-02,2.302E-01,6.090E-03
-4.21331E-02,1.716E-01,6.586E-03
-4.21310E-02,1.716E-01,6.090E-03
-4.21290E-02,2.107E-01,5.594E-03
-4.21270E-02,1.912E-01,7.330E-03
-4.21250E-02,2.107E-01,5.594E-03
-4.21230E-02,1.912E-01,6.834E-03
-4.21210E-02,1.521E-01,5.346E-03
-4.21189E-02,1.326E-01,5.842E-03
-4.21169E-02,1.716E-01,5.594E-03
-4.21149E-02,1.521E-01,5.594E-03
-4.21129E-02,1.130E-01,5.842E-03
-4.21109E-02,1.326E-01,6.338E-03
-4.21089E-02,2.302E-01,6.090E-03
-4.21068E-02,1.521E-01,6.090E-03
-4.21048E-02,2.107E-01,5.842E-03
-4.21028E-02,1.716E-01,5.842E-03
-4.21008E-02,1.716E-01,5.594E-03
-4.20988E-02,1.326E-01,6.090E-03
-4.20968E-02,1.326E-01,6.090E-03
-4.20948E-02,1.716E-01,6.338E-03
-4.20927E-02,1.716E-01,5.842E-03
-4.20907E-02,2.498E-01,6.090E-03
-4.20887E-02,1.130E-01,5.842E-03
-4.20867E-02,2.107E-01,6.338E-03
-4.20847E-02,1.521E-01,5.842E-03
-4.20827E-02,1.912E-01,6.090E-03
-4.20806E-02,1.326E-01,6.090E-03
-4.20786E-02,2.302E-01,6.586E-03
-4.20766E-02,1.716E-01,5.842E-03
-4.20746E-02,2.302E-01,5.594E-03
-4.20726E-02,1.912E-01,5.098E-03
-4.20706E-02,1.912E-01,6.090E-03
-4.20685E-02,1.326E-01,5.098E-03
-4.20665E-02,2.302E-01,5.594E-03
-4.20645E-02,2.107E-01,6.090E-03
-4.20625E-02,2.107E-01,6.090E-03
-4.20605E-02,1.716E-01,5.594E-03
-4.20585E-02,1.716E-01,6.090E-03
-4.20564E-02,1.912E-01,5.842E-03
-4.20544E-02,1.716E-01,5.346E-03
-4.20524E-02,1.716E-01,5.098E-03
-4.20504E-02,1.521E-01,5.594E-03
-4.20484E-02,1.912E-01,6.090E-03
-4.20464E-02,1.326E-01,6.090E-03
